source_type,tag,file,start,end,initial_cash,execution_mode,cost_bp,annual_return,cagr,sharpe,max_drawdown,win_rate,nonzero_day_win_rate,total_return,final_value,annual_volatility,trade_count,orders,avg_slippage_bp,capacity_limited_rate,avg_abs_exposure_gap,days,alpha,beta
daily_backtest,COST_ROUNDTRIP_W5_F2_CAP_MA60_2013_2026,outputs/etf_loop/etf_loop_summary_COST_ROUNDTRIP_W5_F2_CAP_MA60_2013_2026_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.3002032887416055,,1.5184439334589035,-0.1863756368173227,0.5558375634517766,0.5649790390196711,32.415691884692684,16707845.942346342,0.1977045593364547,,,,,,3152.0,,
daily_backtest,LONGRUN_F2_STATIC_BASE_Baseline,outputs/etf_loop/etf_loop_summary_LONGRUN_F2_STATIC_BASE_Baseline_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2998901301146452,,1.5364450394626596,-0.1836066603628877,0.5777284263959391,0.5877985797288573,32.49756035964184,16748780.17982092,0.1951844175431915,,,,,,3152.0,,
daily_backtest,ADJCORE_F2_STATIC_BASE_OPEN_D1,outputs/etf_loop/etf_loop_summary_ADJCORE_F2_STATIC_BASE_OPEN_D1_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2998901301146452,,1.5364450394626596,-0.1836066603628877,0.5777284263959391,0.5877985797288573,32.49756035964184,16748780.17982092,0.1951844175431915,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_STOP_SL_OFF,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_STOP_SL_OFF_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2984240491110553,,1.4159031836252567,-0.2241739792543302,0.5675761421319797,0.5780290791599354,30.591665086080056,15795832.543040028,0.210765857837098,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_MA_OVERHEAT_MR20_T114_P30,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_MA_OVERHEAT_MR20_T114_P30_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2979050700485561,,1.4206359678770295,-0.2231623409617187,0.567258883248731,0.5777059773828757,30.481146168960056,15740573.084480029,0.2096983863457572,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_MA_OVERHEAT_MR20_T120_P50,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_MA_OVERHEAT_MR20_T120_P50_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.297394894329853,,1.413025238725795,-0.2242561533844823,0.5678934010152284,0.5783521809369951,30.214559435840048,15607279.717920024,0.2104667957651138,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_STOP_SL90,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_STOP_SL90_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2970073387805442,,1.4097728742485491,-0.2241739792543302,0.567258883248731,0.5777059773828757,30.044482006000052,15522241.003000028,0.2106774390441141,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_STOP_SL93,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_STOP_SL93_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2970038695979128,,1.4097560800352245,-0.2241739792543302,0.567258883248731,0.5777059773828757,30.043132532000055,15521566.266000029,0.2106774879740131,,,,,,3152.0,,
daily_backtest,DYNFUSE_F2v3_CAP1_W10_M05_H10P50,outputs/etf_loop/etf_loop_summary_DYNFUSE_F2v3_CAP1_W10_M05_H10P50_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2969746652289641,,1.4096367447174234,-0.2242561533844823,0.567258883248731,0.5777059773828757,30.03205398084005,15516026.990420025,0.2106746055974128,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_HOLD_H5,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_HOLD_H5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2969746652289641,,1.4096367447174234,-0.2242561533844823,0.567258883248731,0.5777059773828757,30.03205398084005,15516026.990420025,0.2106746055974128,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_SHORT_MOM_SM0p0,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_SHORT_MOM_SM0p0_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2969746652289641,,1.4096367447174234,-0.2242561533844823,0.567258883248731,0.5777059773828757,30.03205398084005,15516026.990420025,0.2106746055974128,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_ATR_ATR2p0,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_ATR_ATR2p0_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2969746652289641,,1.4096367447174234,-0.2242561533844823,0.567258883248731,0.5777059773828757,30.03205398084005,15516026.990420025,0.2106746055974128,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_BASE_BASE,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_BASE_BASE_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2969746652289641,,1.4096367447174234,-0.2242561533844823,0.567258883248731,0.5777059773828757,30.03205398084005,15516026.990420025,0.2106746055974128,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_STOP_SL95,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_STOP_SL95_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2969746652289641,,1.4096367447174234,-0.2242561533844823,0.567258883248731,0.5777059773828757,30.03205398084005,15516026.990420025,0.2106746055974128,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_REBAL_RB1,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_REBAL_RB1_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2969746652289641,,1.4096367447174234,-0.2242561533844823,0.567258883248731,0.5777059773828757,30.03205398084005,15516026.990420025,0.2106746055974128,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_LOOKBACK_LB25,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_LOOKBACK_LB25_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2969746652289641,,1.4096367447174234,-0.2242561533844823,0.567258883248731,0.5777059773828757,30.03205398084005,15516026.990420025,0.2106746055974128,,,,,,3152.0,,
daily_backtest,DYNOBS_F2_STATIC_FILTERED_CAP2,outputs/etf_loop/etf_loop_summary_DYNOBS_F2_STATIC_FILTERED_CAP2_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2969450601214831,,1.46352679844616,-0.1932981124086834,0.5558375634517766,0.5646148888172736,30.664205173810885,15832102.586905442,0.2028969065935468,,,,,,3152.0,,
daily_backtest,DYNFUSE_F2v3_CAP1_W20_M10_H10P50,outputs/etf_loop/etf_loop_summary_DYNFUSE_F2v3_CAP1_W20_M10_H10P50_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2968519441883261,,1.408155048218736,-0.229368415006304,0.563769035532995,0.574151857835218,29.976786022560063,15488393.011280034,0.2108091325339726,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_STOP_SL97,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_STOP_SL97_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2967933972252388,,1.4089363095351974,-0.2239161428881995,0.5666243654822335,0.5774329130294212,29.963773644960053,15481886.822480028,0.2106506839355639,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_STOP_SL99,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_STOP_SL99_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2967384385854325,,1.409245094373669,-0.231437376368362,0.570748730964467,0.5812600969305332,29.9491909065201,15474595.453260051,0.2105655288566508,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_HOLD_H4,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_HOLD_H4_h4_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2963045617186338,,1.3067003765422665,-0.2432736793008232,0.5669416243654822,0.5770100096867937,28.438594312720053,14719297.156360026,0.2267578452090922,,,,,,3152.0,,
daily_backtest,DYNFUSE_F2v3_CAP1_W20_M05_H10P50,outputs/etf_loop/etf_loop_summary_DYNFUSE_F2v3_CAP1_W20_M05_H10P50_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2962981597961887,,1.404930272427923,-0.229368415006304,0.5640862944162437,0.5744749596122779,29.755653721880044,15377826.860940022,0.2108988364839933,,,,,,3152.0,,
daily_backtest,LONGRUN_F2_STATIC_BASE_Premiumsoft,outputs/etf_loop/etf_loop_summary_LONGRUN_F2_STATIC_BASE_Premiumsoft_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.29578554753222,,1.522474466218133,-0.1846031244040874,0.5770939086294417,0.5865849725894873,30.88903795882257,15944518.979411284,0.1942794799488224,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_ATR_ATR1p5,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_ATR_ATR1p5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2957496589444911,,1.4035609652956944,-0.2337949635687842,0.5678934010152284,0.5785391079508727,29.55751772472005,15278758.862360025,0.2107137960210971,,,,,,3152.0,,
daily_backtest,ABL_F2_CAP_REBAL_RB5,outputs/etf_loop/etf_loop_summary_ABL_F2_CAP_REBAL_RB5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2949257784324297,,1.1640024924671375,-0.2452756157835837,0.5678934010152284,0.5794755584331499,26.643696338080048,13821848.169040024,0.2533721193391312,,,,,,3152.0,,
daily_backtest,COSTTIER_FIX1_F2_CAP_MA60_baseline_2013_2026,outputs/etf_loop/etf_loop_summary_COSTTIER_FIX1_F2_CAP_MA60_baseline_2013_2026_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2948565360017258,,1.4912921586932717,-0.1885149281203726,0.5526649746192893,0.5612113402061856,30.25506223373524,15627531.11686762,0.1977188267791139,,,,,,3152.0,,
daily_backtest,RIS_LONG_2013_2026_WideA_RI5,outputs/etf_loop/rebalance_interval_scan/etf_loop_summary_RIS_LONG_2013_2026_WideA_RI5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2946182554616603,,1.2692989442546787,-0.2597747475049646,0.516497461928934,0.5516773974923754,27.427629523024574,14213814.761512289,0.232111006469526,,,,,,3152.0,,
daily_backtest,DYNFUSE_F2v3_CAP1_W20_M05,outputs/etf_loop/etf_loop_summary_DYNFUSE_F2v3_CAP1_W20_M05_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2943553466534612,,1.3862766977349816,-0.23861999740962,0.5656725888324873,0.5760904684975767,28.899243295400055,14949621.647700028,0.212335204894091,,,,,,3152.0,,
daily_backtest,DYNFUSE_F2v3_CAP1_W20_M00,outputs/etf_loop/etf_loop_summary_DYNFUSE_F2v3_CAP1_W20_M00_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2931189130540081,,1.3810486060297535,-0.23861999740962,0.565989847715736,0.5764135702746365,28.447605407840054,14723802.70392003,0.2122437340541315,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_MA_OVERHEAT_MR20_T110_P50,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_MA_OVERHEAT_MR20_T110_P50_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2924274930846714,,1.4412654412678003,-0.2510546940793325,0.570748730964467,0.5823891226934282,28.916231404240055,14958115.702120028,0.2028963469959005,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_MA_OVERHEAT_MR20_T114_P50,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_MA_OVERHEAT_MR20_T114_P50_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2923946930433521,,1.4310355660145844,-0.2511940353551258,0.5713832487309645,0.5824708926261319,28.80077774632007,14900388.873160034,0.2043238476997937,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_MA_OVERHEAT_MR40_T114_P50,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_MA_OVERHEAT_MR40_T114_P50_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2919848264599488,,1.4421860121759815,-0.2511703557816382,0.5717005076142132,0.5827943078913325,28.784136240000063,14892068.12000003,0.2024598935191444,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_MA_OVERHEAT_MR60_T114_P50,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_MA_OVERHEAT_MR60_T114_P50_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2917968677845809,,1.4419876356290415,-0.2511648278699628,0.5710659898477157,0.582901554404145,28.722813101840057,14861406.550920028,0.2023573993110486,,,,,,3152.0,,
daily_backtest,ADAPT_REAUDIT_LONG_2013_2026_MA60_base,outputs/etf_loop/etf_loop_summary_ADAPT_REAUDIT_LONG_2013_2026_MA60_base_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2917032906817118,,1.280328281013404,-0.2596490367490838,0.5431472081218274,0.553686934023286,26.73383923349617,13866919.616748083,0.2278347631677894,,,,,,3152.0,,
daily_backtest,MRKTADAPT_LONG_2013_2026_MarketAdapt_15_dyn,outputs/etf_loop/etf_loop_summary_MRKTADAPT_LONG_2013_2026_MarketAdapt_15_dyn_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2917032906817118,,1.280328281013404,-0.2596490367490838,0.5431472081218274,0.553686934023286,26.73383923349617,13866919.616748083,0.2278347631677894,,,,,,3152.0,,
daily_backtest,ADAPT_LONG_2013_2026_MA60_bench_MA60_ratio,outputs/etf_loop/etf_loop_summary_ADAPT_LONG_2013_2026_MA60_bench_MA60_ratio_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2917032906817118,,1.280328281013404,-0.2596490367490838,0.5431472081218274,0.553686934023286,26.73383923349617,13866919.616748083,0.2278347631677894,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_MA_OVERHEAT_MR20_T114_P70,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_MA_OVERHEAT_MR20_T114_P70_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2916901836412868,,1.4223912633453657,-0.2510872724612837,0.5704314720812182,0.5815006468305304,28.48031204508005,14740156.022540024,0.2050702863256146,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_ATR_ATR2p5,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_ATR_ATR2p5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2908992123625547,,1.4237667510185,-0.2510684429297355,0.570748730964467,0.582200647249191,28.242467054480045,14621233.527240025,0.2043166214932735,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_ATR_ATR3p0,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_ATR_ATR3p0_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2908987384698658,,1.423781676671435,-0.2510683843524395,0.570748730964467,0.582200647249191,28.242473349120047,14621236.674560023,0.20431414677982,,,,,,3152.0,,
daily_backtest,ADAPT4_BS,outputs/etf_loop/etf_loop_summary_ADAPT4_BS_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_BS,outputs/etf_loop/etf_loop_summary_STH_BS_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,FINAL3_BS,outputs/etf_loop/etf_loop_summary_FINAL3_BS_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,ADAPT2_LONG_2013_2026_Baseline_Fixed5,outputs/etf_loop/etf_loop_summary_ADAPT2_LONG_2013_2026_Baseline_Fixed5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_DYN_0.5,outputs/etf_loop/etf_loop_summary_STH_DYN_0.5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_DYN_0.1,outputs/etf_loop/etf_loop_summary_STH_DYN_0.1_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_FIX_0.3,outputs/etf_loop/etf_loop_summary_STH_FIX_0.3_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,ROLL_BS,outputs/etf_loop/etf_loop_summary_ROLL_BS_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_DYN_0.3,outputs/etf_loop/etf_loop_summary_STH_DYN_0.3_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,ADAPT3_BS,outputs/etf_loop/etf_loop_summary_ADAPT3_BS_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,ADSW_BS,outputs/etf_loop/etf_loop_summary_ADSW_BS_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_DYN_0.7,outputs/etf_loop/etf_loop_summary_STH_DYN_0.7_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,ADAPT2_BS_FIXED5,outputs/etf_loop/etf_loop_summary_ADAPT2_BS_FIXED5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_FIX_0.5,outputs/etf_loop/etf_loop_summary_STH_FIX_0.5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,ADAPT_LONG_2013_2026_Baseline_fixed_5,outputs/etf_loop/etf_loop_summary_ADAPT_LONG_2013_2026_Baseline_fixed_5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_FIX_1.0,outputs/etf_loop/etf_loop_summary_STH_FIX_1.0_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,SEQ_LONG_2013_2026_Fixed_threshold_01,outputs/etf_loop/etf_loop_summary_SEQ_LONG_2013_2026_Fixed_threshold_01_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_FIX_0.1,outputs/etf_loop/etf_loop_summary_STH_FIX_0.1_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,SEQ_LONG_2013_2026_Dynamic_ratio_05,outputs/etf_loop/etf_loop_summary_SEQ_LONG_2013_2026_Dynamic_ratio_05_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,FINAL_BS,outputs/etf_loop/etf_loop_summary_FINAL_BS_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_FIX_0.8,outputs/etf_loop/etf_loop_summary_STH_FIX_0.8_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,MRKTADAPT_LONG_2013_2026_Baseline_equalwt_5,outputs/etf_loop/etf_loop_summary_MRKTADAPT_LONG_2013_2026_Baseline_equalwt_5_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,DIAG3_BS,outputs/etf_loop/etf_loop_summary_DIAG3_BS_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,STH_DYN_0.2,outputs/etf_loop/etf_loop_summary_STH_DYN_0.2_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,TIERFIX_BS,outputs/etf_loop/etf_loop_summary_TIERFIX_BS_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,MINEXEC_SIGNAL_F2_CAP_MA60,outputs/etf_loop/minute_execution_signals/etf_loop_summary_MINEXEC_SIGNAL_F2_CAP_MA60_20130701_20260625_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,RIS_LONG_2013_2026_F2_CAP_MA60_RI1,outputs/etf_loop/rebalance_interval_scan/etf_loop_summary_RIS_LONG_2013_2026_F2_CAP_MA60_RI1_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2901293434750836,,1.467531883477512,-0.1897816639348089,0.5513959390862944,0.5597423510466989,28.463818178191545,14731909.089095771,0.1976988348543294,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_ATR_ATR_OFF,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_ATR_ATR_OFF_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2900588780469969,,1.4200231706087785,-0.25086576365845,0.5710659898477157,0.5825242718446602,27.94093746260005,14470468.731300026,0.2042634824913777,,,,,,3152.0,,
daily_backtest,WYCKPREFILTER_F2_CAP_MA60_Wyckoff_Prefilt_LONG,outputs/etf_loop/etf_loop_summary_WYCKPREFILTER_F2_CAP_MA60_Wyckoff_Prefilt_LONG_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2893252509518706,,1.5422965238958564,-0.1891209758513757,0.5669416243654822,0.5758942958427329,28.88888679387094,14944443.39693547,0.1875937904735933,,,,,,3152.0,,
daily_backtest,WYCKPREFILTER_FIX1_F2_CAP_MA60_Wyckoff_Prefilt_LONG,outputs/etf_loop/etf_loop_summary_WYCKPREFILTER_FIX1_F2_CAP_MA60_Wyckoff_Prefilt_LONG_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2893252509518706,,1.5422965238958564,-0.1891209758513757,0.5669416243654822,0.5758942958427329,28.88888679387094,14944443.39693547,0.1875937904735933,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_STOP_SL_OFF,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_STOP_SL_OFF_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2886412484176757,,1.4114449653815422,-0.2509876864831764,0.5688451776649747,0.5798835705045278,27.415742018480056,14207871.009240028,0.2045005334938087,,,,,,3152.0,,
daily_backtest,DYNOBS_F2_STATIC_FILTERED_CAP1,outputs/etf_loop/etf_loop_summary_DYNOBS_F2_STATIC_FILTERED_CAP1_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2882733948927372,,1.4372663940899366,-0.1780601288399639,0.5545685279187818,0.5633258137286496,27.58192071714012,14290960.35857006,0.2005706082589297,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_MA_OVERHEAT_MR20_T120_P50,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_MA_OVERHEAT_MR20_T120_P50_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2881624222278219,,1.4080732108724563,-0.2511179787458393,0.569479695431472,0.5805304010349288,27.23817411648005,14119087.058240024,0.2046501701777804,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_MA_OVERHEAT_MR20_T114_P30,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_MA_OVERHEAT_MR20_T114_P30_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2879978716714467,,1.4131973164310554,-0.2512295153066192,0.569479695431472,0.5803427093436793,27.243697679000057,14121848.839500029,0.2037916915939013,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_STOP_SL93,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_STOP_SL93_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2872454832409255,,1.405253396600782,-0.2511032517374519,0.569479695431472,0.5805304010349288,26.930936814120056,13965468.407060027,0.2044083180554866,,,,,,3152.0,,
daily_backtest,ABL_F2_STATIC_STOP_SL90,outputs/etf_loop/etf_loop_summary_ABL_F2_STATIC_STOP_SL90_h5_20130701_20260625.csv,2013-07-01,2026-06-25,,,,0.2872210598225105,,1.40513040404856,-0.2509876864831764,0.5685279187817259,0.5795601552393272,26.922375551040044,13961187.775520025,0.2044088285293301,,,,,,3152.0,,
