setting,start,trading_start,end,initial_cash,execution_mode,roundtrip_cost_bp,max_participation,annual_return,cagr,sharpe,max_drawdown,total_return,final_value,orders,partial_or_failed_rate,failed_rate,capacity_limited_rate,lot_residual_rate,no_minute_data_rate,no_turnover_rate,limit_block_rate,avg_slippage_bp,avg_participation,avg_abs_exposure_gap
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,twap_0935_1030,5.0,0.1,0.7502985473603306,1.0139425618374331,2.381783550705671,-0.1316661454970619,0.3499133474731895,4099892.266002242,526.0,0.6387832699619772,0.2661596958174905,0.0019011406844106464,0.3688212927756654,0.026615969581749048,0.16539923954372623,0.0019011406844106464,2.2694300518134716,0.0024293225572838,0.09082318900669661
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,twap_0935_1030,7.0,0.1,0.741223978414221,0.9957717475110939,2.3526926199126788,-0.13218375113380298,0.34467999682454376,4083592.9212619914,526.0,0.6349809885931559,0.2737642585551331,0.0019011406844106464,0.3593155893536122,0.026615969581749048,0.16539923954372623,0.0019011406844106464,3.075916230366492,0.002447882355051433,0.09083196728797457
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,twap_0935_1030,10.0,0.1,0.7269253818629862,0.9674457412115187,2.3065601625806953,-0.13295277850810494,0.33646727028374745,4058044.9873816017,526.0,0.6311787072243346,0.26806083650190116,0.0019011406844106464,0.3574144486692015,0.026615969581749048,0.16539923954372623,0.0019011406844106464,4.353246753246753,0.002422521633796463,0.09083296649580663
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,twap_0935_1030,15.0,0.1,0.7018988564705412,0.9188382012257006,2.226009320777857,-0.13433838044130042,0.3222152217575438,4013768.8330879672,525.0,0.638095238095238,0.2761904761904762,0.0019047619047619048,0.3580952380952381,0.02666666666666667,0.1657142857142857,0.0019047619047619048,6.531578947368421,0.002436582250276709,0.09079575780680801
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,twap_0935_1030,20.0,0.1,0.6738072737850749,0.865699585087027,2.135664721026989,-0.13587969924663146,0.30639653757776064,3964760.872795436,525.0,0.64,0.2704761904761905,0.0019047619047619048,0.3657142857142857,0.02666666666666667,0.1657142857142857,0.0019047619047619048,8.844647519582246,0.0024011352419144715,0.09081221476828948
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,tail_vwap_1430_1455,5.0,0.1,1.3989465414470836,2.7314381898545435,3.498623493648826,-0.1602499290226429,0.7582872314998426,5282045.853219676,503.0,0.5069582504970179,0.05964214711729622,0.03777335984095427,0.4095427435387674,0.027833001988071572,0.019880715705765408,0.009940357852882704,4.13107822410148,0.0102314015974093,0.0425517997238826
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,tail_vwap_1430_1455,7.0,0.1,1.390465188196227,2.700096742694251,3.477572311594927,-0.16063615993294056,0.7519426730821674,5262460.937304746,501.0,0.5129740518962076,0.06387225548902195,0.03792415169660679,0.4111776447105788,0.027944111776447105,0.01996007984031936,0.00998003992015968,4.855010660980811,0.010301824828585365,0.0424310572998062
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,tail_vwap_1430_1455,10.0,0.1,1.3771115172936634,2.6512015126473667,3.443939154047511,-0.16119372325942782,0.7419830120758437,5231759.701518701,503.0,0.510934393638171,0.061630218687872766,0.03578528827037773,0.4135188866799205,0.027833001988071572,0.019880715705765408,0.009940357852882704,5.906779661016949,0.010214087596859768,0.04237631777937353
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,tail_vwap_1430_1455,15.0,0.1,1.3517181320833225,2.559972159978553,3.379874198275592,-0.16238575257917076,0.7231943336028648,5174038.438542126,503.0,0.5029821073558648,0.05964214711729622,0.033797216699801194,0.4095427435387674,0.027833001988071572,0.019880715705765408,0.009940357852882704,7.784355179704017,0.010149652275157703,0.04227066591759235
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,tail_vwap_1430_1455,20.0,0.1,1.3223460447621704,2.4572399415926593,3.305543549202891,-0.16390866561222417,0.7017042392338664,5108236.918492342,504.0,0.5178571428571429,0.06349206349206349,0.031746031746031744,0.4146825396825397,0.027777777777777776,0.01984126984126984,0.00992063492063492,9.802966101694915,0.010120582767152246,0.04209520799135035
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,t2_open_0935,5.0,0.1,0.3970776352684001,0.4102854357900838,1.2182339418819228,-0.14569661416576218,0.1587472681033899,3467700.372132603,556.0,0.762589928057554,0.21762589928057555,0.15467625899280577,0.3902877697841727,0.025179856115107913,0.1528776978417266,0.0017985611510791368,10.781609195402298,0.03326029068365457,0.1315729396740133
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,t2_open_0935,7.0,0.1,0.3963282466067153,0.40923038135498135,1.2159349884855335,-0.1456888346448012,0.15837567072614256,3466588.31914328,556.0,0.7482014388489209,0.21402877697841727,0.15467625899280577,0.37949640287769787,0.025179856115107913,0.1528776978417266,0.0017985611510791368,11.1441647597254,0.03310548145130866,0.1315448562194105
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,t2_open_0935,10.0,0.1,0.3951822025140289,0.40761519282811975,1.2123954769957113,-0.14569563822348852,0.1578064821869436,3464884.9491647477,555.0,0.7585585585585586,0.21621621621621623,0.15495495495495495,0.3927927927927928,0.025225225225225224,0.15315315315315314,0.0018018018018018018,11.601149425287357,0.033252241737273036,0.13150566350915346
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,t2_open_0935,15.0,0.1,0.3922317968704463,0.403480878536151,1.2034111212362697,-0.145723867709187,0.15634785739410484,3460519.8266948517,555.0,0.745945945945946,0.218018018018018,0.15495495495495495,0.3801801801801802,0.025225225225225224,0.15315315315315314,0.0018018018018018018,12.483870967741936,0.03331762345460468,0.13144219385456385
